customerid, firstname, lastname, address1, address2, city, state, zip, country, region, email, phone, creditcardtype, creditcard, creditcardexpiration, username, "password", age, income, gender
16948, PKNYCI, BCVRTHLNGJ, 2014526009 Dell Way, \N, AACFUHM, \N, 0, South Africa, 2, BCVRTHLNGJ@dell.com, 2014526009, 4, 8612904350273312, 2012/06, user16948, password, 18, 40000, F
16949, KSZNBA, QWSJDDXKNX, 4831740439 Dell Way, \N, LPDFXQC, \N, 0, Australia, 2, QWSJDDXKNX@dell.com, 4831740439, 5, 9845850895624608, 2012/12, user16949, password, 32, 100000, F
16950, XXXYYN, VQXZUUKHSV, 1753567871 Dell Way, \N, XWBVMDW, \N, 0, UK, 2, VQXZUUKHSV@dell.com, 1753567871, 5, 7957712889648975, 2008/01, user16950, password, 69, 60000, M
16951, QHXOVS, FSSANCHFXF, 7575793219 Dell Way, \N, BZBODXL, \N, 0, Chile, 2, FSSANCHFXF@dell.com, 7575793219, 2, 3125811849255115, 2011/12, user16951, password, 64, 80000, M
16952, YPCTII, LAIYCQEAVG, 5450209202 Dell Way, \N, ZWVCUGH, \N, 0, Germany, 2, LAIYCQEAVG@dell.com, 5450209202, 3, 3416031416039914, 2010/03, user16952, password, 88, 100000, F
16953, OBWWKI, WSHZIMZESY, 8882524585 Dell Way, \N, BOBVUII, \N, 0, China, 2, WSHZIMZESY@dell.com, 8882524585, 3, 7529857439454646, 2008/07, user16953, password, 68, 20000, F
16954, UAAEIX, WQWECVIUUK, 2201574364 Dell Way, \N, JVFDENL, \N, 0, Australia, 2, WQWECVIUUK@dell.com, 2201574364, 1, 1821645902935415, 2011/11, user16954, password, 36, 100000, M
16955, HVUPSR, GOWIKEDEPM, 3299647202 Dell Way, \N, ZUQEIBF, \N, 0, France, 2, GOWIKEDEPM@dell.com, 3299647202, 2, 2402755073271692, 2008/07, user16955, password, 89, 80000, M
16956, VPLNGR, CCZNHCRWOR, 4171144675 Dell Way, \N, QEWZGBL, \N, 0, Germany, 2, CCZNHCRWOR@dell.com, 4171144675, 3, 6850341653916985, 2012/07, user16956, password, 49, 80000, F
16957, AEYGVA, JVOQYFNMXD, 2219881513 Dell Way, \N, RTDYVOM, \N, 0, Canada, 2, JVOQYFNMXD@dell.com, 2219881513, 1, 1697012731805443, 2011/07, user16957, password, 76, 20000, M
16958, ZAVVBE, QPVOVIBTMT, 3336005845 Dell Way, \N, NPRIDDN, \N, 0, Chile, 2, QPVOVIBTMT@dell.com, 3336005845, 3, 9876513837836684, 2012/05, user16958, password, 23, 40000, F
16959, CEEDJV, SEJOMLHYEU, 2709344061 Dell Way, \N, OWCSAPZ, \N, 0, Chile, 2, SEJOMLHYEU@dell.com, 2709344061, 5, 1617055167444050, 2010/01, user16959, password, 49, 100000, F
16960, PCGYXZ, CHOPSVOXPC, 7569981823 Dell Way, \N, TSUTITA, \N, 0, Germany, 2, CHOPSVOXPC@dell.com, 7569981823, 1, 1805037413258105, 2011/07, user16960, password, 19, 100000, F
16961, DEBAEE, ISUANIYDKR, 6085106219 Dell Way, \N, VFLEZMR, \N, 0, Japan, 2, ISUANIYDKR@dell.com, 6085106219, 4, 5206040143035352, 2008/10, user16961, password, 44, 40000, M
16962, NHYSLH, KFHYOGBYXX, 5713638547 Dell Way, \N, EJBDVTV, \N, 0, China, 2, KFHYOGBYXX@dell.com, 5713638547, 2, 5311394903343171, 2009/08, user16962, password, 68, 40000, F
16963, ZEXKLH, QTFEAHDXEH, 5818482225 Dell Way, \N, HGLCZGM, \N, 0, Germany, 2, QTFEAHDXEH@dell.com, 5818482225, 5, 8435249304864556, 2008/08, user16963, password, 22, 40000, M
16964, GHBSOR, MUWMBAKGIR, 3308372810 Dell Way, \N, MTULZHY, \N, 0, Germany, 2, MUWMBAKGIR@dell.com, 3308372810, 4, 7458959593437613, 2012/11, user16964, password, 25, 60000, F
16965, JPUYHH, TDTUEDAMVN, 7215679627 Dell Way, \N, FPYFWXT, \N, 0, Canada, 2, TDTUEDAMVN@dell.com, 7215679627, 3, 1493055311962962, 2010/07, user16965, password, 61, 80000, M
16966, ELXMSQ, PLLUPMGLZM, 9011714192 Dell Way, \N, AYSXVLA, \N, 0, Germany, 2, PLLUPMGLZM@dell.com, 9011714192, 1, 1530097553040832, 2010/09, user16966, password, 68, 40000, M
16967, DHIVXY, HJSXVZIVLI, 4284369003 Dell Way, \N, TDGOPHC, \N, 0, France, 2, HJSXVZIVLI@dell.com, 4284369003, 1, 9294672131072732, 2008/11, user16967, password, 40, 100000, M
16968, PHUNGC, WYZSYHNKQG, 1722291017 Dell Way, \N, NWVDDYP, \N, 0, Germany, 2, WYZSYHNKQG@dell.com, 1722291017, 3, 6090354828629643, 2012/10, user16968, password, 54, 100000, F
16969, URYATV, ZSOXACHQJV, 1373451400 Dell Way, \N, NEYRCNE, \N, 0, Canada, 2, ZSOXACHQJV@dell.com, 1373451400, 4, 2042597291991114, 2012/03, user16969, password, 90, 40000, F
16970, RGALBZ, EPXESEVBAI, 9284341267 Dell Way, \N, FYAIMEO, \N, 0, Germany, 2, EPXESEVBAI@dell.com, 9284341267, 4, 4581386130768806, 2008/08, user16970, password, 68, 20000, F
16971, XFTZFX, PCCHHXIIGO, 1937051252 Dell Way, \N, HHXTLLH, \N, 0, China, 2, PCCHHXIIGO@dell.com, 1937051252, 4, 5834800805896521, 2011/05, user16971, password, 70, 20000, F
16972, YVHDTX, GWFOUNWBCD, 9262382060 Dell Way, \N, IAXTLFD, \N, 0, Germany, 2, GWFOUNWBCD@dell.com, 9262382060, 4, 3899514355696738, 2009/05, user16972, password, 47, 80000, F
16973, GXMAUT, WZHQNERQIZ, 6237886906 Dell Way, \N, QGTCMXR, \N, 0, China, 2, WZHQNERQIZ@dell.com, 6237886906, 5, 7170784020796419, 2012/05, user16973, password, 39, 40000, M
16974, FUQANN, AVDOZVEIUV, 6166398014 Dell Way, \N, OOXALPK, \N, 0, Australia, 2, AVDOZVEIUV@dell.com, 6166398014, 1, 1169364362489432, 2012/05, user16974, password, 42, 80000, M
16975, DHPRUQ, MYEMTIVODJ, 9339632341 Dell Way, \N, CBKOQVP, \N, 0, Chile, 2, MYEMTIVODJ@dell.com, 9339632341, 4, 2711114499252289, 2009/12, user16975, password, 76, 100000, F
16976, BNTWEF, UISNQNBUXE, 9209625582 Dell Way, \N, WISMDHS, \N, 0, Australia, 2, UISNQNBUXE@dell.com, 9209625582, 5, 4634274162817747, 2012/09, user16976, password, 41, 100000, M
16977, WRQAXL, IPZZDAUBFQ, 7693247508 Dell Way, \N, JYDNFVQ, \N, 0, Canada, 2, IPZZDAUBFQ@dell.com, 7693247508, 1, 9965727617498488, 2010/05, user16977, password, 85, 40000, F
16978, PXGMIO, CHOFIIHNYR, 8522805542 Dell Way, \N, LBFRXVV, \N, 0, Japan, 2, CHOFIIHNYR@dell.com, 8522805542, 5, 1993247839622199, 2008/09, user16978, password, 44, 40000, F
16979, GQUPFX, WTDFCKSABE, 5538403457 Dell Way, \N, CGWACRR, \N, 0, UK, 2, WTDFCKSABE@dell.com, 5538403457, 4, 1899847806431353, 2009/02, user16979, password, 54, 60000, F
16980, DJZIHV, CKAEUTFWYI, 7978952896 Dell Way, \N, DUIFMZC, \N, 0, UK, 2, CKAEUTFWYI@dell.com, 7978952896, 2, 3023464184720069, 2012/09, user16980, password, 76, 40000, M
16981, EGELCG, WDLQXQMVYP, 2163331285 Dell Way, \N, QHUCHXB, \N, 0, Australia, 2, WDLQXQMVYP@dell.com, 2163331285, 2, 9657238464802504, 2012/02, user16981, password, 37, 80000, F
16982, NWTQDP, UOFRFSMDID, 6096114549 Dell Way, \N, LDFSBHT, \N, 0, Canada, 2, UOFRFSMDID@dell.com, 6096114549, 4, 1087448915466666, 2011/12, user16982, password, 68, 100000, M
16983, ORDRGX, FMPKECONFZ, 2409518996 Dell Way, \N, QKRRRLV, \N, 0, Chile, 2, FMPKECONFZ@dell.com, 2409518996, 5, 9139682258944960, 2008/07, user16983, password, 79, 80000, F
16984, NUTURZ, GGJLJYYOYP, 9583441733 Dell Way, \N, YQGQBCW, \N, 0, Chile, 2, GGJLJYYOYP@dell.com, 9583441733, 4, 4204074109904468, 2010/08, user16984, password, 90, 60000, F
16985, TIXLHE, SRPBQOPODO, 8495169791 Dell Way, \N, EKEGNBM, \N, 0, France, 2, SRPBQOPODO@dell.com, 8495169791, 5, 9564822060521692, 2010/10, user16985, password, 57, 60000, M
16986, WMBERT, WHVMVLBZAG, 8508904403 Dell Way, \N, JFNWGZI, \N, 0, Australia, 2, WHVMVLBZAG@dell.com, 8508904403, 2, 5862190740648658, 2011/10, user16986, password, 27, 40000, M
16987, QIWHCT, OXFKJHJJOT, 3021694672 Dell Way, \N, OBPVBYX, \N, 0, South Africa, 2, OXFKJHJJOT@dell.com, 3021694672, 3, 6001478646881879, 2008/08, user16987, password, 77, 80000, F
16988, DPNFIB, DOLMWVWKOL, 6848384228 Dell Way, \N, MEGNCEK, \N, 0, China, 2, DOLMWVWKOL@dell.com, 6848384228, 5, 4355108046438545, 2009/10, user16988, password, 25, 60000, M
16989, SYDBAG, PLSLHPWVAI, 3060916514 Dell Way, \N, ZHWCMGK, \N, 0, Canada, 2, PLSLHPWVAI@dell.com, 3060916514, 4, 4323619172442705, 2008/11, user16989, password, 77, 100000, M
16990, UBQUHG, GASNPOIQXI, 6527398319 Dell Way, \N, XTKKAVN, \N, 0, Chile, 2, GASNPOIQXI@dell.com, 6527398319, 5, 3241857773158699, 2010/09, user16990, password, 30, 20000, F
16991, FTGNAN, NSACHJSERQ, 5194909784 Dell Way, \N, XBBYXOE, \N, 0, Germany, 2, NSACHJSERQ@dell.com, 5194909784, 3, 1167534542735666, 2008/08, user16991, password, 27, 80000, M
16992, XYIXLV, PMYXVRBMHZ, 5508863879 Dell Way, \N, OJYLXCY, \N, 0, China, 2, PMYXVRBMHZ@dell.com, 5508863879, 5, 6082334202248604, 2008/02, user16992, password, 35, 100000, F
16993, EFXQAN, CYKXQMJYMY, 3769173054 Dell Way, \N, HKJEMIO, \N, 0, UK, 2, CYKXQMJYMY@dell.com, 3769173054, 1, 1750133772380650, 2010/05, user16993, password, 89, 60000, M
16994, EIEFVG, EGDUSNSFMA, 9122849578 Dell Way, \N, PWFCFTC, \N, 0, Germany, 2, EGDUSNSFMA@dell.com, 9122849578, 1, 9236664721742272, 2009/02, user16994, password, 42, 100000, F
16995, QZOMGT, SKOLYHRKHH, 6995071087 Dell Way, \N, GMJLGMY, \N, 0, Canada, 2, SKOLYHRKHH@dell.com, 6995071087, 5, 4733378072734922, 2012/03, user16995, password, 35, 20000, M
16996, FTILNA, VBMTIDEPKK, 7141725249 Dell Way, \N, BUWIHVL, \N, 0, UK, 2, VBMTIDEPKK@dell.com, 7141725249, 5, 7961635431740434, 2012/02, user16996, password, 87, 80000, F
16997, SAUFBQ, GOJPSOEDYG, 9097197476 Dell Way, \N, XVPEQAD, \N, 0, China, 2, GOJPSOEDYG@dell.com, 9097197476, 5, 2812097216956317, 2008/11, user16997, password, 85, 40000, M
16998, YCUASB, PCQHQVKPCI, 5781686868 Dell Way, \N, LRMBRQK, \N, 0, Germany, 2, PCQHQVKPCI@dell.com, 5781686868, 3, 6310959542170168, 2009/07, user16998, password, 84, 100000, F
16999, ATMTUB, VKJMGTBIBN, 5957028634 Dell Way, \N, ZOOREYG, \N, 0, Russia, 2, VKJMGTBIBN@dell.com, 5957028634, 5, 1985780871473252, 2008/09, user16999, password, 23, 60000, M
17000, VAMPCI, ALVGEWOGJN, 3406387462 Dell Way, \N, UYEZXLS, \N, 0, France, 2, ALVGEWOGJN@dell.com, 3406387462, 5, 5708666305989028, 2008/11, user17000, password, 21, 80000, M
17001, BHIDPI, PKPTHEARSV, 4021404532 Dell Way, \N, QXVOINA, \N, 0, Germany, 2, PKPTHEARSV@dell.com, 4021404532, 3, 6488933657296003, 2009/08, user17001, password, 46, 100000, M
17002, RGUHPJ, SEDAJESBZI, 4903605494 Dell Way, \N, YUXHHXW, \N, 0, Japan, 2, SEDAJESBZI@dell.com, 4903605494, 3, 8762575360015036, 2008/11, user17002, password, 76, 80000, M
17003, BLVQVN, VZNFDFGCOF, 8545759224 Dell Way, \N, XLMEJJV, \N, 0, Russia, 2, VZNFDFGCOF@dell.com, 8545759224, 4, 8204045440070332, 2011/06, user17003, password, 51, 40000, M
17004, YCETPA, SDFWJMZYRW, 5862512693 Dell Way, \N, JEATNWN, \N, 0, China, 2, SDFWJMZYRW@dell.com, 5862512693, 2, 1602541164495051, 2008/10, user17004, password, 41, 60000, M
17005, KTLATE, DZBNLALDWV, 4555395311 Dell Way, \N, HXOUTCE, \N, 0, Chile, 2, DZBNLALDWV@dell.com, 4555395311, 2, 3858413504902273, 2008/07, user17005, password, 81, 100000, M
17006, PIYJNC, JPPUPBYMWF, 4642630991 Dell Way, \N, JLADNEK, \N, 0, UK, 2, JPPUPBYMWF@dell.com, 4642630991, 4, 1864792847540229, 2012/08, user17006, password, 89, 100000, F
17007, IWPWYY, LOTBPRNMWW, 2213612860 Dell Way, \N, XXZLBKJ, \N, 0, France, 2, LOTBPRNMWW@dell.com, 2213612860, 3, 4891658696811646, 2011/06, user17007, password, 42, 100000, M
17008, EOPDNB, RGCGXPSUMQ, 9280886155 Dell Way, \N, SMCUWLG, \N, 0, Australia, 2, RGCGXPSUMQ@dell.com, 9280886155, 4, 7785747408866883, 2009/01, user17008, password, 70, 20000, F
17009, HTIUUZ, AXFYMYTZPL, 2564930382 Dell Way, \N, LRFIDMI, \N, 0, Australia, 2, AXFYMYTZPL@dell.com, 2564930382, 1, 4859352109488100, 2008/10, user17009, password, 57, 40000, F
17010, HSWBRX, YXVLVPKLBW, 6681568928 Dell Way, \N, DHFHTNJ, \N, 0, UK, 2, YXVLVPKLBW@dell.com, 6681568928, 4, 2091718065086752, 2010/04, user17010, password, 55, 60000, M
17011, FKRWHQ, UCBQSMBTIE, 6351825515 Dell Way, \N, AOMTBVR, \N, 0, Russia, 2, UCBQSMBTIE@dell.com, 6351825515, 5, 2343967954162508, 2012/04, user17011, password, 67, 60000, M
17012, BEKIUE, LWUDIWWRBX, 2420187784 Dell Way, \N, FNRHIIA, \N, 0, UK, 2, LWUDIWWRBX@dell.com, 2420187784, 1, 8571827656123788, 2010/11, user17012, password, 44, 20000, M
17013, OLFJQR, FLVOHSGIPM, 9620128648 Dell Way, \N, VGUEPUC, \N, 0, Russia, 2, FLVOHSGIPM@dell.com, 9620128648, 5, 3104957967530936, 2011/04, user17013, password, 36, 80000, M
17014, RXFHPL, SKAADGISTE, 4244080707 Dell Way, \N, ZNIOILI, \N, 0, Chile, 2, SKAADGISTE@dell.com, 4244080707, 3, 1745415905024856, 2011/10, user17014, password, 74, 60000, F
17015, RSUHDM, SEMVKVNEAN, 9337551936 Dell Way, \N, SJBAUJI, \N, 0, Canada, 2, SEMVKVNEAN@dell.com, 9337551936, 3, 8153284877538682, 2011/03, user17015, password, 39, 20000, M
17016, AZEELW, IYRTUFXUSQ, 4581798193 Dell Way, \N, DURYEZB, \N, 0, Australia, 2, IYRTUFXUSQ@dell.com, 4581798193, 5, 8239982062019409, 2010/02, user17016, password, 18, 60000, F
17017, ZPILMR, KDKEJIZBYD, 9659978077 Dell Way, \N, VPBZPCC, \N, 0, UK, 2, KDKEJIZBYD@dell.com, 9659978077, 5, 6104189285542816, 2008/11, user17017, password, 19, 40000, M
17018, QQHCHR, FRWPAVQYYM, 4998224554 Dell Way, \N, OZMDCOD, \N, 0, Australia, 2, FRWPAVQYYM@dell.com, 4998224554, 4, 2490888002328574, 2009/09, user17018, password, 51, 20000, F
17019, CMLJDQ, BAFBVWATJO, 5792098009 Dell Way, \N, TVSVKVW, \N, 0, South Africa, 2, BAFBVWATJO@dell.com, 5792098009, 1, 2582249133381992, 2009/06, user17019, password, 44, 60000, M
17020, VAYZRZ, ZXBUUBODPI, 1602866566 Dell Way, \N, ZIDJDAF, \N, 0, Japan, 2, ZXBUUBODPI@dell.com, 1602866566, 2, 9397812166251244, 2010/10, user17020, password, 56, 20000, M
17021, NCOFBO, CCJWEYAUGZ, 9706816588 Dell Way, \N, CKJGLOY, \N, 0, France, 2, CCJWEYAUGZ@dell.com, 9706816588, 5, 1503329630941152, 2011/05, user17021, password, 32, 40000, M
17022, HXDILF, LUCPTCKZCM, 5699308782 Dell Way, \N, JLSVARH, \N, 0, UK, 2, LUCPTCKZCM@dell.com, 5699308782, 2, 7309532844927163, 2012/07, user17022, password, 19, 100000, M
17023, XYEIEQ, DHGWKQWMCG, 7424213176 Dell Way, \N, XVBYMJX, \N, 0, Australia, 2, DHGWKQWMCG@dell.com, 7424213176, 4, 9267909820657224, 2009/08, user17023, password, 72, 20000, M
17024, SGWWXA, EDXOTTBWZZ, 4609504897 Dell Way, \N, RBXEKUE, \N, 0, Canada, 2, EDXOTTBWZZ@dell.com, 4609504897, 1, 4524627172388137, 2008/11, user17024, password, 53, 60000, M
17025, TKLQLP, TIENBFJBEA, 5341111981 Dell Way, \N, DBFNWJR, \N, 0, Chile, 2, TIENBFJBEA@dell.com, 5341111981, 1, 3481827863957733, 2009/07, user17025, password, 78, 100000, F
17026, GHYRXS, ZBFBGODLPG, 5236691589 Dell Way, \N, MUTIELP, \N, 0, Japan, 2, ZBFBGODLPG@dell.com, 5236691589, 5, 9896756905131044, 2008/09, user17026, password, 80, 40000, M
17027, EFPBXO, DDQKRTVGZH, 1781304372 Dell Way, \N, BTQGEFX, \N, 0, Japan, 2, DDQKRTVGZH@dell.com, 1781304372, 5, 6884027521125973, 2011/09, user17027, password, 87, 80000, M
17028, EHZCWC, FMMWGHDFPF, 3049138620 Dell Way, \N, ZGLELIV, \N, 0, Germany, 2, FMMWGHDFPF@dell.com, 3049138620, 3, 3868485300336033, 2012/05, user17028, password, 19, 100000, M
17029, IWREZW, RMTYUXEJCD, 6154961289 Dell Way, \N, POHBXCP, \N, 0, Canada, 2, RMTYUXEJCD@dell.com, 6154961289, 5, 1848424172494560, 2012/12, user17029, password, 90, 60000, F
17030, WGLVCD, IWBCTFLWJB, 7076205567 Dell Way, \N, KRDITTL, \N, 0, China, 2, IWBCTFLWJB@dell.com, 7076205567, 3, 3886932989116758, 2011/07, user17030, password, 82, 100000, F
17031, DIFGMN, CNPWTBTCDE, 4870395966 Dell Way, \N, TGMNZXW, \N, 0, Japan, 2, CNPWTBTCDE@dell.com, 4870395966, 1, 3695136801339686, 2012/01, user17031, password, 31, 40000, F
17032, NNKZAN, NQKHRDJVHD, 7062794052 Dell Way, \N, BUQBRMT, \N, 0, Canada, 2, NQKHRDJVHD@dell.com, 7062794052, 1, 1432368501555174, 2011/03, user17032, password, 44, 100000, M
17033, WITXWH, OGOGJXBRAC, 9553377217 Dell Way, \N, LRECEXF, \N, 0, South Africa, 2, OGOGJXBRAC@dell.com, 9553377217, 2, 6266098188236356, 2008/08, user17033, password, 54, 100000, M
17034, VRKSYZ, YMFHKGYLJK, 9773095334 Dell Way, \N, DOMHMSD, \N, 0, France, 2, YMFHKGYLJK@dell.com, 9773095334, 4, 6311863702256233, 2010/03, user17034, password, 55, 20000, F
17035, FNUDMS, QSABYZNIJQ, 8566932373 Dell Way, \N, WWYIOCT, \N, 0, Germany, 2, QSABYZNIJQ@dell.com, 8566932373, 2, 2241464520338923, 2008/11, user17035, password, 35, 20000, F
17036, TYFGRW, YRYXQLFACC, 5801150063 Dell Way, \N, WBLLDEZ, \N, 0, UK, 2, YRYXQLFACC@dell.com, 5801150063, 1, 1598478787112981, 2009/05, user17036, password, 35, 60000, F
17037, ERIWNG, NMDEXJEALB, 5918282185 Dell Way, \N, BXMECLE, \N, 0, Japan, 2, NMDEXJEALB@dell.com, 5918282185, 2, 1082880271133035, 2012/06, user17037, password, 52, 100000, M
17038, DINRPA, DTFBCKBOLC, 7028212617 Dell Way, \N, LXHNJLD, \N, 0, South Africa, 2, DTFBCKBOLC@dell.com, 7028212617, 1, 8083144898060710, 2008/08, user17038, password, 74, 80000, M
17039, CHLRIP, KNQNYSCJUO, 4287135966 Dell Way, \N, HBBQNFN, \N, 0, Canada, 2, KNQNYSCJUO@dell.com, 4287135966, 2, 3894619408063591, 2012/02, user17039, password, 26, 80000, F
17040, KEWSUH, GLUFDWOYKV, 3848701967 Dell Way, \N, AMMNSAS, \N, 0, Australia, 2, GLUFDWOYKV@dell.com, 3848701967, 1, 1475236923899501, 2010/02, user17040, password, 76, 60000, M
17041, ZLGUSN, FNSIJHGUDG, 5458382409 Dell Way, \N, HPTZPMB, \N, 0, UK, 2, FNSIJHGUDG@dell.com, 5458382409, 1, 3969610275700688, 2011/11, user17041, password, 84, 20000, M
17042, JLRBZW, OSFYZLSDSA, 2391135031 Dell Way, \N, TMZIYBH, \N, 0, France, 2, OSFYZLSDSA@dell.com, 2391135031, 4, 1591548780445009, 2008/07, user17042, password, 35, 100000, M
17043, RQXQNM, ISKIEDLWEE, 4647469285 Dell Way, \N, IENHFUS, \N, 0, China, 2, ISKIEDLWEE@dell.com, 4647469285, 4, 4778923289384693, 2012/01, user17043, password, 45, 80000, M
17044, ASINEQ, GPZKSLGWQP, 3993532030 Dell Way, \N, AEWGZOP, \N, 0, China, 2, GPZKSLGWQP@dell.com, 3993532030, 1, 3570407401770353, 2009/05, user17044, password, 22, 20000, F
17045, TIYYZE, NYOGKVDAKE, 1037144626 Dell Way, \N, EHKDVZN, \N, 0, Canada, 2, NYOGKVDAKE@dell.com, 1037144626, 4, 5537695853505284, 2010/11, user17045, password, 55, 100000, M
17046, VTOVYB, UNIEILETPJ, 8071581756 Dell Way, \N, AZMWZZA, \N, 0, UK, 2, UNIEILETPJ@dell.com, 8071581756, 3, 4350866484921426, 2011/01, user17046, password, 31, 40000, M
17047, YUSXWM, KERTQWNFFO, 9811360504 Dell Way, \N, ESKDSLD, \N, 0, France, 2, KERTQWNFFO@dell.com, 9811360504, 3, 2115687361918389, 2008/09, user17047, password, 45, 100000, M
17048, EQNBDX, GVRWRECWSH, 1402360718 Dell Way, \N, ODLHOOT, \N, 0, Germany, 2, GVRWRECWSH@dell.com, 1402360718, 5, 6140382251236588, 2011/04, user17048, password, 54, 40000, F
17049, EXNHUT, DMQUQSQJZF, 2267403824 Dell Way, \N, MKNAZGO, \N, 0, Australia, 2, DMQUQSQJZF@dell.com, 2267403824, 1, 7678589491639287, 2010/08, user17049, password, 25, 100000, M
17050, ZJCUDF, GUZXMQGMWS, 5109301585 Dell Way, \N, XJTWQIX, \N, 0, Russia, 2, GUZXMQGMWS@dell.com, 5109301585, 4, 2578531470149755, 2008/09, user17050, password, 19, 100000, M
17051, KZNNFU, HESUVZHSSF, 6440887963 Dell Way, \N, BLCSUZM, \N, 0, Chile, 2, HESUVZHSSF@dell.com, 6440887963, 4, 3909404083620757, 2009/09, user17051, password, 33, 20000, F
17052, FPPKKX, OCRKBZCTEE, 1022712614 Dell Way, \N, FGWZGJF, \N, 0, South Africa, 2, OCRKBZCTEE@dell.com, 1022712614, 3, 2629624542780220, 2011/09, user17052, password, 36, 80000, M
17053, WJIGGX, JYHKXKECOJ, 1856372546 Dell Way, \N, JLJPUOK, \N, 0, Russia, 2, JYHKXKECOJ@dell.com, 1856372546, 4, 5213530932553113, 2012/11, user17053, password, 34, 80000, M
17054, OCZVZI, THTRRXTGHC, 7410958738 Dell Way, \N, RQRLFCG, \N, 0, China, 2, THTRRXTGHC@dell.com, 7410958738, 4, 2310725125018507, 2010/12, user17054, password, 84, 40000, F
17055, AGIAPB, HISYFLFNOW, 3299869067 Dell Way, \N, EGIJJOR, \N, 0, Australia, 2, HISYFLFNOW@dell.com, 3299869067, 5, 6750009631738067, 2008/10, user17055, password, 85, 80000, M
17056, EZTTBB, BTAHFFVUBZ, 8874323492 Dell Way, \N, AJJJYBL, \N, 0, Canada, 2, BTAHFFVUBZ@dell.com, 8874323492, 1, 4286309322342277, 2011/01, user17056, password, 21, 40000, F
17057, AEYCFA, VFIBKDVMDW, 8068797099 Dell Way, \N, WMGUNSZ, \N, 0, China, 2, VFIBKDVMDW@dell.com, 8068797099, 2, 1207042576279491, 2011/05, user17057, password, 48, 100000, F
17058, OYNUZJ, ZIKKMGXPDT, 8749789621 Dell Way, \N, BJOPBNZ, \N, 0, South Africa, 2, ZIKKMGXPDT@dell.com, 8749789621, 1, 6855871283449233, 2009/06, user17058, password, 65, 80000, M
17059, PETPNT, XYEJEBYHVA, 6501017851 Dell Way, \N, RJPSXPP, \N, 0, Russia, 2, XYEJEBYHVA@dell.com, 6501017851, 2, 9941002197563648, 2008/11, user17059, password, 66, 20000, F
17060, VUBINZ, HRILTHTOHK, 9609634937 Dell Way, \N, XXDVNSO, \N, 0, Canada, 2, HRILTHTOHK@dell.com, 9609634937, 3, 2350570475682616, 2012/03, user17060, password, 30, 40000, F
17061, YJJMIR, ERCXYWMGGK, 3852864458 Dell Way, \N, DKFQDTT, \N, 0, Australia, 2, ERCXYWMGGK@dell.com, 3852864458, 5, 9281376454513520, 2010/02, user17061, password, 35, 60000, F
17062, PYNYPS, PSQOOCUVMY, 3275261019 Dell Way, \N, FSPJMIL, \N, 0, Russia, 2, PSQOOCUVMY@dell.com, 3275261019, 2, 3838311982806772, 2009/08, user17062, password, 82, 40000, F
17063, VXDLPT, DGISIDNVBT, 9070251979 Dell Way, \N, OQCAZOU, \N, 0, Chile, 2, DGISIDNVBT@dell.com, 9070251979, 1, 6061574918683619, 2010/12, user17063, password, 86, 80000, M
17064, WVGLPK, SYCABQWCJK, 3948222206 Dell Way, \N, TMKSAFY, \N, 0, UK, 2, SYCABQWCJK@dell.com, 3948222206, 3, 4628992985468358, 2009/06, user17064, password, 24, 20000, F
17065, YKTOVL, MXMOOIQXTJ, 5674150089 Dell Way, \N, KDCKJAI, \N, 0, Japan, 2, MXMOOIQXTJ@dell.com, 5674150089, 4, 1081242258660495, 2012/10, user17065, password, 29, 40000, M
17066, OZIJKU, HWJVFZTYJD, 6451240674 Dell Way, \N, CMOLMWD, \N, 0, Australia, 2, HWJVFZTYJD@dell.com, 6451240674, 1, 9766793765593320, 2010/04, user17066, password, 33, 20000, M
17067, FNGPIN, MRISRCQBFT, 5098147644 Dell Way, \N, NTEAQIB, \N, 0, Chile, 2, MRISRCQBFT@dell.com, 5098147644, 1, 7097513081971557, 2011/03, user17067, password, 81, 80000, F
17068, KWASJN, JSGBUWCAPQ, 7567842866 Dell Way, \N, UURKCSR, \N, 0, Germany, 2, JSGBUWCAPQ@dell.com, 7567842866, 2, 3853735904209316, 2012/03, user17068, password, 86, 40000, M
17069, ULIEYR, WETRBVRRMM, 9093615247 Dell Way, \N, MDXPVOD, \N, 0, Germany, 2, WETRBVRRMM@dell.com, 9093615247, 3, 5844001206103713, 2008/05, user17069, password, 85, 80000, F
17070, JAIISF, NMWPIOGUAT, 9507294024 Dell Way, \N, YXIUMMI, \N, 0, China, 2, NMWPIOGUAT@dell.com, 9507294024, 5, 5371830617077649, 2009/10, user17070, password, 33, 60000, F
17071, GWMZCZ, LZPTNWOOPM, 5317962564 Dell Way, \N, MXGYKPI, \N, 0, China, 2, LZPTNWOOPM@dell.com, 5317962564, 4, 7213587026577444, 2009/01, user17071, password, 34, 60000, F
17072, CYGEYR, DNLRJZGZMS, 7893727771 Dell Way, \N, XSRHIZQ, \N, 0, South Africa, 2, DNLRJZGZMS@dell.com, 7893727771, 2, 1854622933547943, 2011/07, user17072, password, 58, 20000, M
17073, NGVMYZ, AJRKJXJWPG, 5639298375 Dell Way, \N, OHOXGES, \N, 0, Australia, 2, AJRKJXJWPG@dell.com, 5639298375, 4, 8022389729041607, 2008/05, user17073, password, 76, 80000, M
